mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,user,status,filename
-435.7291564941406,52.17536544799805,6.805294513702393,3.2540581226348877,4.493865013122559,-4.217994689941406,-4.230445861816406,-0.4502873122692108,-0.2980484068393707,-1.7376295328140259,-2.258497714996338,0.5692506432533264,2.1756880283355713,0.445904940366745,0.5212628841400146,0.523426353931427,0.5133354663848877,0.4902719557285309,0.44946223497390747,0.526389479637146,0.5143085718154907,0.49967053532600403,0.474629670381546,0.40152600407600403,0.39598485827445984,20.996077745520708,16.524183975867345,16.09121925407018,17.25556343320485,18.48343121011292,16.844543485933112,17.978871585646107,0.014220274962462462,0.059362176805734634,4302.443439737788,4532.841158029199,8568.975225225226,0,0,Buka_baru (18).wav
-436.2383117675781,67.32382202148438,7.671195983886719,1.71605384349823,0.6816362738609314,-9.3966703414917,-8.193717002868652,-2.6832334995269775,2.064100503921509,0.7968342304229736,-3.437288761138916,1.196773648262024,3.103306293487549,0.3588322103023529,0.37807443737983704,0.3556126356124878,0.4405631721019745,0.4312509596347809,0.4336163103580475,0.5202081799507141,0.3673167824745178,0.3945457637310028,0.35590487718582153,0.32405149936676025,0.3398084044456482,23.089151746502484,16.517377137484,17.70484748440095,18.909258858042705,20.345648996812976,18.780601774235237,18.80053691021816,0.023159192111959288,0.07582373917102814,3438.465175258368,4084.2156197053996,6530.355438931298,0,0,Buka_baru (19).wav
-461.2346496582031,36.95888900756836,6.001209735870361,-1.3068727254867554,-0.5431277751922607,-3.803473949432373,-2.684633493423462,1.5023581981658936,2.1225831508636475,-0.5438411235809326,-2.836857795715332,-1.3987053632736206,1.5838326215744019,0.6808088421821594,0.6869723796844482,0.670520544052124,0.6504323482513428,0.6554847955703735,0.647174596786499,0.5863247513771057,0.5414729118347168,0.5701174736022949,0.5887830853462219,0.6188932061195374,0.6405649185180664,19.445628710579737,13.96790221729088,15.948019418111883,16.105865840004693,17.03827890603843,16.935462885646395,16.8891523339181,0.010774423543689321,0.0338449589908123,6148.868740251323,5232.924517171416,11619.493325242718,0,0,Buka_baru (2).wav
-434.841796875,47.47122573852539,5.34748649597168,1.4673470258712769,1.184440016746521,-6.12945556640625,-4.466856956481934,-0.7807016372680664,-0.024550439789891243,-1.195605993270874,-2.9737775325775146,-0.4217420816421509,1.042116403579712,0.550001323223114,0.5824113488197327,0.576285183429718,0.6169995069503784,0.613717257976532,0.5210909247398376,0.4876309931278229,0.484021931886673,0.5499545335769653,0.5042288303375244,0.4788950979709625,0.5129255056381226,19.19228648065209,14.87676855976241,15.835731560758743,17.19199271161587,17.6805124882751,17.174743278323792,18.141434853427096,0.012480313328912467,0.05825704336166382,5421.717303832436,4864.345243318726,10382.874668435014,0,0,Buka_baru (20).wav
-538.0123291015625,64.79159545898438,18.99360466003418,3.989017963409424,1.5021742582321167,-4.03944206237793,-5.432784557342529,-1.1709483861923218,1.8702154159545898,-1.8517041206359863,-5.288308143615723,-3.0390214920043945,-2.940472364425659,0.5998585820198059,0.5143158435821533,0.4383949935436249,0.45663827657699585,0.46017250418663025,0.4208916425704956,0.4795755445957184,0.47590377926826477,0.4147270917892456,0.4532786011695862,0.5341587066650391,0.5881577730178833,18.845903465841552,14.932194421979064,15.454212914281909,16.772318108187722,16.989476394034217,16.04311116269346,15.710457134052183,0.016565071730427046,0.024381322786211967,4268.208998813521,5118.073716699856,8745.607206405693,0,0,Buka_baru (21).wav
-508.71905517578125,77.86084747314453,20.607236862182617,-0.2106350213289261,-5.728211879730225,-7.827653884887695,-4.194030284881592,-0.5665016174316406,2.439563035964966,-1.4937913417816162,-8.388073921203613,-5.186774730682373,-1.3598731756210327,0.4188762903213501,0.45319727063179016,0.4517100155353546,0.4873947203159332,0.458588182926178,0.5118389129638672,0.630306601524353,0.44494399428367615,0.364186555147171,0.37424764037132263,0.37158945202827454,0.3571724593639374,21.38605594668922,14.508669152175846,16.90359004879594,18.492883596630975,17.899183926896395,15.72948790243278,16.322160106583127,0.019141881028938906,0.03193296119570732,4194.9514178816125,4816.635507784603,8638.18830385852,0,0,Buka_baru (22).wav
-468.0567321777344,57.59321594238281,5.673811912536621,-0.529120922088623,2.3477680683135986,-5.550661563873291,-3.9782516956329346,1.9000545740127563,0.3642222285270691,-2.6326348781585693,-2.14046311378479,0.23186048865318298,1.086857557296753,0.48124197125434875,0.4880701005458832,0.46983450651168823,0.5149944424629211,0.5569828748703003,0.4781789779663086,0.4951402246952057,0.46996456384658813,0.43291953206062317,0.40710482001304626,0.364074170589447,0.38427260518074036,20.682791334249192,14.269427301809035,14.627198722454834,16.344682048714358,17.459265067491586,17.03422208131427,17.147870894063598,0.015814589056776556,0.05069311708211899,4332.234013523119,4758.163502969276,9313.701923076924,0,0,Buka_baru (23).wav
-435.2527160644531,74.30453491210938,9.55780029296875,2.5755231380462646,-2.5836808681488037,-9.797673225402832,-3.278682231903076,-3.167325973510742,-3.050647258758545,-2.553025960922241,-6.511561870574951,-0.6760309934616089,3.694420337677002,0.2749882638454437,0.29001325368881226,0.3929184377193451,0.5079705119132996,0.47693678736686707,0.4082486629486084,0.38120847940444946,0.4813772439956665,0.35857704281806946,0.2576519250869751,0.1977120339870453,0.25254034996032715,23.231149149767656,15.174874245399652,17.666870851553487,18.631634418001163,19.974116009672354,17.82527137826026,19.56347815951773,0.022097452698511166,0.07313062995672226,2756.7313561832825,3999.956890991993,5983.4832506203475,0,0,Buka_baru (24).wav
-434.53607177734375,67.81217193603516,5.949092388153076,3.647815704345703,0.4615665674209595,-7.27797794342041,-2.780313730239868,-1.967012643814087,1.8205063343048096,1.255496621131897,-6.749866962432861,-1.8011970520019531,3.2121236324310303,0.5517711639404297,0.5330638885498047,0.5152636766433716,0.5617977976799011,0.6190424561500549,0.6146383285522461,0.6271965503692627,0.5864601731300354,0.6375612616539001,0.6192065477371216,0.5393908619880676,0.5413908958435059,19.976835472415193,15.540619955834806,16.15224054599704,17.73087626818427,18.40459998304848,17.738010781530072,20.413456311263513,0.012899739583333333,0.07823245972394943,5234.187913443127,4362.871600750716,9525.1875,0,0,Buka_baru (25).wav
-405.9908752441406,56.833534240722656,-9.932585716247559,-0.09724169969558716,-4.32286262512207,-8.628947257995605,4.402998924255371,0.3679479956626892,-0.49609050154685974,1.1053608655929565,-3.84354829788208,0.07603945583105087,-1.2486286163330078,0.46052154898643494,0.3951646089553833,0.3185689151287079,0.3194770812988281,0.35366466641426086,0.35293048620224,0.3628930151462555,0.3932003676891327,0.5546152591705322,0.6385794878005981,0.5524741411209106,0.4980722963809967,18.92733148784895,15.030636029179522,14.946130113624324,17.379614070859013,19.7024250192981,16.837869857613548,20.42012453672512,0.0271867510140118,0.0862470418214798,3827.8146575799537,4169.902942038346,7405.1438053097345,0,0,Buka_baru (26).wav
-409.1330871582031,66.73052215576172,-4.436552047729492,3.7398629188537598,-1.437213659286499,-11.762892723083496,-2.626755475997925,-5.158973693847656,-1.6180680990219116,3.0923383235931396,-5.151506423950195,-0.9889593720436096,3.4610228538513184,0.4454578459262848,0.4454818665981293,0.42124801874160767,0.35002925992012024,0.3325080871582031,0.40381351113319397,0.5463384389877319,0.4154641628265381,0.3356221914291382,0.36108314990997314,0.4377625286579132,0.5050753355026245,19.542254074806934,14.335875346171374,18.64178897311567,19.20406017490475,19.957590343341586,17.753842815932583,21.196800869743363,0.020461432222955146,0.09572186321020126,3284.0663544756,3877.5649349856913,6272.097625329815,0,0,Buka_baru (27).wav
-428.4015808105469,60.24594497680664,-6.684726238250732,0.1598406583070755,-0.5971606969833374,-13.33411979675293,-6.430614948272705,-2.0008323192596436,0.8366026878356934,0.9410157203674316,-6.054769039154053,-2.1005308628082275,2.379108190536499,0.5227383375167847,0.5575731992721558,0.5269507169723511,0.5521397590637207,0.7093825936317444,0.6696746945381165,0.611982524394989,0.5754199624061584,0.6503120064735413,0.8047569990158081,0.6702383160591125,0.5562015771865845,17.158016151453385,15.294033114341984,16.653069310083627,18.084320393142892,18.115855154529168,18.206936424489474,20.176141684654862,0.015149951304200542,0.09583982080221176,6272.147258133436,4680.663207220455,11317.644817073171,0,0,Buka_baru (28).wav
-454.1083068847656,50.94733428955078,4.147909164428711,4.242275714874268,3.4537367820739746,-4.81288480758667,-2.6221354007720947,-1.9271841049194336,-1.9405531883239746,-2.000722885131836,-4.657244682312012,-1.667752742767334,0.6806374192237854,0.5371729731559753,0.5694745182991028,0.5483368039131165,0.5465848445892334,0.5644633769989014,0.55789715051651,0.47175249457359314,0.43470391631126404,0.47689035534858704,0.500750720500946,0.5059621334075928,0.4889279901981354,20.08050417672068,14.485235690142275,15.815914834748783,16.640777268314277,18.030069424022944,16.983670871873592,18.499980176280282,0.018789520711143697,0.05373465269804001,4766.77365994203,4668.218632224891,9347.094941348974,0,0,Buka_baru (29).wav
-481.23944091796875,45.15470886230469,4.817505359649658,-1.5070099830627441,-0.17212669551372528,-4.768309116363525,-4.037136554718018,0.61247718334198,1.930742621421814,-2.4215166568756104,-3.6650426387786865,1.5726191997528076,2.032200336456299,0.6077420115470886,0.6117820143699646,0.6701089143753052,0.6513442993164062,0.6845762133598328,0.6463958621025085,0.5529271364212036,0.49400708079338074,0.49284327030181885,0.48435020446777344,0.5026483535766602,0.5675249099731445,19.9932025722177,13.332717707417144,16.005176688197835,16.589791744558692,16.731508442679825,17.60508718538344,18.293445065797922,0.020579830383480827,0.04307958111166954,5939.708776364434,5153.89551029962,11617.533185840708,0,0,Buka_baru (3).wav
-436.4429626464844,56.71455001831055,-4.409090518951416,2.7088253498077393,1.5079783201217651,-8.325214385986328,-1.7519567012786865,-4.014328956604004,-5.828464984893799,-1.6948424577713013,-3.278446674346924,-1.3541276454925537,-0.5461605191230774,0.2960081994533539,0.3475862145423889,0.3519335389137268,0.35696473717689514,0.3879958391189575,0.46175649762153625,0.4467692971229553,0.4554530084133148,0.4893540143966675,0.5734134912490845,0.5456587672233582,0.3599768280982971,17.4604259749906,13.984107367140309,16.63123628506815,17.832731854623276,18.85411999107066,17.09437992164558,19.280923713749445,0.023202505853746398,0.07702220976352692,3944.032883854508,4505.985903971269,8244.056195965419,0,0,Buka_baru (30).wav
-437.81109619140625,54.671844482421875,-0.2798720598220825,0.09141292423009872,-1.7302050590515137,-8.221887588500977,-3.4998013973236084,-3.661395788192749,-0.9126354455947876,0.3649749457836151,-5.514229774475098,-2.2960550785064697,0.6023129820823669,0.40799352526664734,0.44274070858955383,0.5032069087028503,0.5286550521850586,0.5454158782958984,0.538343071937561,0.5616520047187805,0.4714948832988739,0.48768502473831177,0.5228846669197083,0.4255167245864868,0.4130611717700958,19.349664719152095,13.434611537295059,16.12740365860576,18.42751555947925,18.964827157668598,16.999649169607366,19.623457049051886,0.023055989583333332,0.06635197252035141,4946.255850850383,4642.363381098663,9412.25,0,0,Buka_baru (31).wav
-405.0543518066406,83.4508056640625,2.445708751678467,-9.418557167053223,-11.186432838439941,-15.103078842163086,-7.461872577667236,-6.706661701202393,-4.572649002075195,-1.3632795810699463,-4.445507526397705,-0.8048391938209534,1.3964146375656128,0.3383844792842865,0.33015891909599304,0.350190669298172,0.35473689436912537,0.3137173354625702,0.37476593255996704,0.3850696086883545,0.3864787220954895,0.3416827917098999,0.2539377808570862,0.26955360174179077,0.31379517912864685,19.15445288349679,14.951775017974906,18.812656001726783,19.282461427423424,21.591094619468898,17.467062204099236,20.308462481822087,0.026924374619829685,0.0848812684416771,2898.6640272130567,3590.738599240877,6004.44799270073,0,0,Buka_baru (32).wav
-383.44036865234375,88.3531265258789,-4.881730079650879,-5.7486724853515625,-6.13094425201416,-17.021926879882812,-6.394731521606445,-3.7489192485809326,-4.022753715515137,-1.8470804691314697,-6.646905422210693,-0.8983350396156311,4.406597137451172,0.21235814690589905,0.27035075426101685,0.32537540793418884,0.3791642487049103,0.3652209937572479,0.3618895411491394,0.3694850206375122,0.39110684394836426,0.46904176473617554,0.5625056028366089,0.4513671398162842,0.2462390959262848,19.133777057711914,13.91675635817277,16.2504145462154,18.67364044668956,20.20262965116324,18.286759641097813,21.732488904823324,0.029439581840974213,0.12011489272117615,3087.2682150671976,3564.2025251938585,6410.324140401146,0,0,Buka_baru (33).wav
-424.2418212890625,72.18196105957031,-11.562759399414062,-2.909437417984009,-1.2370758056640625,-10.768598556518555,-2.5577449798583984,-3.633591651916504,-1.3877997398376465,1.7589359283447266,-6.068515777587891,-3.999572515487671,-1.6905919313430786,0.39414483308792114,0.36962154507637024,0.3845427334308624,0.3806557059288025,0.4240497350692749,0.5180519223213196,0.4292317032814026,0.39397940039634705,0.526255190372467,0.5469570159912109,0.4921867847442627,0.40338772535324097,17.15266789066402,14.46768552018779,15.750312199935427,18.674174123085166,18.707367047636343,17.710283404883953,21.350119057220013,0.02682127538515406,0.10440123081207275,4183.291495345855,4358.736433357571,8702.00892857143,0,0,Buka_baru (34).wav
-421.9129638671875,70.0132827758789,-4.084425926208496,0.1891067922115326,1.0145002603530884,-10.390360832214355,-5.552109718322754,-3.6160638332366943,-0.006979071069508791,0.7978439927101135,-7.8624114990234375,-4.232882499694824,2.391550302505493,0.19873568415641785,0.26224324107170105,0.3230239152908325,0.4173670709133148,0.5181136727333069,0.44061151146888733,0.3824175000190735,0.39470425248146057,0.3764491081237793,0.37498316168785095,0.2918926179409027,0.21257540583610535,19.816811045803124,15.358459199124052,17.23919675613484,18.003716686889145,19.911301294842882,17.675870796931406,20.191502566316043,0.02536388913904899,0.09323938190937042,2936.4952386376494,4070.270327931492,6207.4252521613835,0,0,Buka_baru (35).wav
-427.9100646972656,69.07949829101562,-4.110905647277832,-5.7189531326293945,-1.4281561374664307,-9.116085052490234,-8.049650192260742,-6.7557477951049805,-0.9098941683769226,1.0813617706298828,-5.802322864532471,-2.4131979942321777,2.683769702911377,0.4623619616031647,0.4804117977619171,0.499030202627182,0.5407655835151672,0.6697267293930054,0.701192319393158,0.662270724773407,0.6954809427261353,0.6431103348731995,0.5262142419815063,0.4932421147823334,0.4625597894191742,17.793480606533898,14.27156201703102,17.249549393287644,18.11768190337827,18.121528150049738,17.396204610753063,20.174000878730386,0.017615805868167203,0.07774443924427032,6033.881187902545,4475.568249248758,10912.077974276528,0,0,Buka_baru (36).wav
-436.2288513183594,75.40130615234375,-1.3994566202163696,-4.624463081359863,-3.337247848510742,-11.421894073486328,-5.612789630889893,-3.9872653484344482,-4.690182209014893,-5.103498458862305,-7.478845596313477,-1.4635570049285889,0.7441717982292175,0.38745683431625366,0.36540675163269043,0.35880565643310547,0.4542505741119385,0.49827295541763306,0.47607317566871643,0.49604883790016174,0.41807588934898376,0.36671799421310425,0.3678986728191376,0.33853527903556824,0.391215056180954,19.711102560991826,13.139419117943621,16.292302935078474,17.977306006371574,19.680954451449058,17.77278034521172,19.379981930791406,0.023185129915730338,0.05957077071070671,3258.2528339707146,4001.5834849846538,6879.65238764045,0,0,Buka_baru (37).wav
-489.1902160644531,67.33797454833984,18.57224464416504,1.6690622568130493,-0.3384770452976227,-4.289039611816406,-7.410742282867432,-6.951173782348633,-3.6456451416015625,-4.87704610824585,-7.125722885131836,-2.974080801010132,-1.423416018486023,0.5687058568000793,0.658998966217041,0.702207088470459,0.6388893723487854,0.5712898373603821,0.5998536348342896,0.6112070083618164,0.5527694821357727,0.5139570832252502,0.4628504812717438,0.47391974925994873,0.5122582316398621,18.33384638867331,13.365801045768801,14.914480849341766,16.790781105649977,17.307491824924035,16.60795357692787,16.367618620497655,0.012708210495283019,0.027983786538243294,5653.8587983541,5324.3408082633805,11151.120283018869,0,0,Buka_baru (38).wav
-479.356201171875,66.16827392578125,11.977577209472656,3.867704391479492,1.7286031246185303,-4.968835830688477,-4.835812568664551,-3.7464911937713623,-0.9536210298538208,-4.22324275970459,-9.932525634765625,-4.04296875,-1.595281720161438,0.3430783152580261,0.28114596009254456,0.2592950165271759,0.29894566535949707,0.3737807273864746,0.43265050649642944,0.40189996361732483,0.4192269742488861,0.5098850131034851,0.5399032235145569,0.5081660151481628,0.4201533794403076,19.900956018778086,14.781488682015098,16.1575865781079,16.78476104945438,18.54911951161894,17.04761135239312,17.927570304350304,0.021499171401515152,0.0430123470723629,3231.8756782561163,4385.198988434037,6788.859577922078,0,0,Buka_baru (39).wav
-440.57177734375,50.75516128540039,-0.3541143238544464,5.915275573730469,4.538512229919434,-4.960017681121826,-0.06765297055244446,-0.8094865679740906,-1.2924301624298096,0.279946893453598,-3.7433345317840576,-1.3468708992004395,2.184312105178833,0.5655717849731445,0.5899449586868286,0.5548840761184692,0.5207810997962952,0.505359411239624,0.45021191239356995,0.4593042731285095,0.3910277783870697,0.3694998025894165,0.40729689598083496,0.46110910177230835,0.5109705924987793,21.398004591099568,12.178891649647394,15.44125026173503,16.51484424823057,17.80381326373044,17.013982050772917,19.527551795058947,0.019847387749445677,0.06874052435159683,3990.188997759365,4640.1509154647165,8329.458841463415,0,0,Buka_baru (4).wav
-513.6722412109375,56.21641540527344,9.30685806274414,1.620611310005188,0.8827285170555115,-4.131532669067383,-2.2876667976379395,-0.6599388122558594,-1.1220104694366455,-3.9945030212402344,-6.73970890045166,-2.133544445037842,0.5337662696838379,0.4125038683414459,0.37759318947792053,0.36920225620269775,0.4155121445655823,0.464084655046463,0.5000576972961426,0.42423033714294434,0.5041419863700867,0.570958137512207,0.5472021698951721,0.496308296918869,0.4173087477684021,16.94544750723687,11.536507946856906,13.515445182569051,15.503771087140755,16.30320748283894,15.640401482200222,17.330460054971894,0.023227235346889953,0.030678952112793922,3946.093442260017,4781.918975876202,8848.72159090909,0,0,Buka_baru (40).wav
-500.37640380859375,55.6652717590332,11.150026321411133,2.93125057220459,2.000925302505493,-1.4025137424468994,-1.0107871294021606,-1.3230268955230713,-0.42641308903694153,-2.785266876220703,-6.425907611846924,-2.15087628364563,0.6032649278640747,0.6538481712341309,0.6405598521232605,0.6203309893608093,0.6186878085136414,0.6393340229988098,0.6606137156486511,0.6597432494163513,0.6589995622634888,0.6516910791397095,0.6092105507850647,0.6447461843490601,0.6681444644927979,18.005075113343587,14.222466616620574,14.300505046748217,15.623195437367876,17.07251725015774,16.19984157576947,16.9218735382281,0.010596788194444444,0.03891783580183983,6523.7672368011,5125.967984568652,11718.229166666666,0,0,Buka_baru (41).wav
-500.3901062011719,51.277217864990234,2.8297336101531982,1.2046470642089844,1.9265027046203613,-3.8932745456695557,-0.9996615052223206,0.7545984983444214,0.1527935266494751,-2.9586198329925537,-5.909173488616943,-2.022660493850708,-0.3795309364795685,0.5960471630096436,0.5754056572914124,0.6081263422966003,0.6760011315345764,0.6599729657173157,0.5808441042900085,0.5628025531768799,0.5860310196876526,0.588894248008728,0.5341753959655762,0.5430869460105896,0.5918519496917725,19.025520015784267,14.641284548057254,14.590346993805156,16.357841498863745,16.906174768279147,16.536186528423485,18.547425226738476,0.01425104843073593,0.03641319274902344,5690.840862736057,4955.543513872113,10890.219155844155,0,0,Buka_baru (42).wav
-487.01458740234375,63.952274322509766,8.833582878112793,1.0054625272750854,-0.9476302266120911,-4.775918006896973,-0.38599318265914917,-0.15933334827423096,-0.34844133257865906,-1.883012056350708,-6.153509616851807,-2.7338638305664062,0.4379281997680664,0.6006519198417664,0.6480726599693298,0.666685938835144,0.7283499836921692,0.6948179006576538,0.618890643119812,0.6172145009040833,0.6159427165985107,0.6501222252845764,0.6595668792724609,0.6537810564041138,0.6042889952659607,18.741772541310734,15.390543630665467,14.718819938800014,15.964839747839173,16.967667795779423,16.979555592878,18.50494977481697,0.015528204157488987,0.05046789348125458,6433.637373607652,4918.676798540192,11801.555616740088,0,0,Buka_baru (43).wav
-505.7124938964844,56.193626403808594,6.395217418670654,1.8697454929351807,3.086385488510132,-0.8687433004379272,-0.8391240835189819,-1.9111677408218384,1.545180320739746,1.3450732231140137,-5.158514022827148,-2.9659688472747803,-0.4266005754470825,0.6310127973556519,0.6974654197692871,0.7333934903144836,0.7352113723754883,0.7175912857055664,0.6444675922393799,0.6031594276428223,0.5830724239349365,0.5589135885238647,0.5775133967399597,0.5944845080375671,0.6025135517120361,16.852627360828436,11.54566667118949,11.728592044172785,13.403948567453947,14.447091037102634,14.876726144419475,18.69694159563956,0.035677340662055336,0.03767170011997223,6143.916806356197,4890.515559661446,11414.803606719368,0,0,Buka_baru (44).wav
